Domestic Gross,Movie,Production Budget,Release_Date,Worldwide Gross,_id
"$15,962,471",Marie Antoinette,40000000.0,2006-10-20,60862471.0,5cbf6a4ef1b3f84eb09bdaab
"$14,967,182",Get Carter,40000000.0,2000-10-06,19417182.0,5cbf6a4ef1b3f84eb09bdaac
"$14,942,422",Kiss of Death,40000000.0,1995-04-21,14942422.0,5cbf6a4ef1b3f84eb09bdaad
"$14,448,589","Life, or Something Like It",40000000.0,2002-04-26,14448589.0,5cbf6a4ef1b3f84eb09bdaae
"$14,375,181",Ishtar,40000000.0,1987-05-15,14375181.0,5cbf6a4ef1b3f84eb09bdaaf
"$14,358,033",Memoirs of an Invisible Man,40000000.0,1992-02-28,14358033.0,5cbf6a4ef1b3f84eb09bdab0
"$14,279,575",Amelia,40000000.0,2009-10-23,19756077.0,5cbf6a4ef1b3f84eb09bdab1
"$14,046,595",Cirque du Freak: The Vampire's Assistant,40000000.0,2009-10-23,39753957.0,5cbf6a4ef1b3f84eb09bdab2
"$14,018,364",New York Minute,40000000.0,2004-05-07,21215882.0,5cbf6a4ef1b3f84eb09bdab3
"$13,508,635",The Deep End of the Ocean,40000000.0,1999-03-12,13508635.0,5cbf6a4ef1b3f84eb09bdab4
"$13,395,939",Alfie,40000000.0,2004-11-05,35195939.0,5cbf6a4ef1b3f84eb09bdab5
"$13,208,023",FearDotCom,40000000.0,2002-08-30,13208023.0,5cbf6a4ef1b3f84eb09bdab6
"$12,082,391",Soul Men,40000000.0,2008-11-07,12345883.0,5cbf6a4ef1b3f84eb09bdab7
"$10,664,749",The Gunman,40000000.0,2015-03-20,18594227.0,5cbf6a4ef1b3f84eb09bdab8
"$10,447,421",Universal Soldier II: The Return,40000000.0,1999-08-20,10717421.0,5cbf6a4ef1b3f84eb09bdab9
"$10,330,853",Pandorum,40000000.0,2009-09-25,17033431.0,5cbf6a4ef1b3f84eb09bdaba
"$9,652,000",Duplex,40000000.0,2003-09-26,10070651.0,5cbf6a4ef1b3f84eb09bdabb
"$7,388,654",Paranoia,40000000.0,2013-08-16,16340767.0,5cbf6a4ff1b3f84eb09bdabc
"$7,000,000",Raise the Titanic,40000000.0,1980-08-01,7000000.0,5cbf6a4ff1b3f84eb09bdabd
"$6,738,000",Baahubali: The Beginning,40000000.0,2015-07-10,26736665.0,5cbf6a4ff1b3f84eb09bdabe
"$6,115,824",The Hurricane Heist,40000000.0,2018-03-09,30963684.0,5cbf6a4ff1b3f84eb09bdabf
"$6,114,237",Impostor,40000000.0,2002-01-04,7974607.0,5cbf6a4ff1b3f84eb09bdac0
"$5,775,076",Victor Frankenstein,40000000.0,2015-11-25,32969209.0,5cbf6a4ff1b3f84eb09bdac1
"$4,835,968",Extreme Ops,40000000.0,2002-11-27,12624471.0,5cbf6a4ff1b3f84eb09bdac2
"$4,777,007",Just Visiting,40000000.0,2001-04-06,16172200.0,5cbf6a4ff1b3f84eb09bdac3
"$4,563,029",Snowpiercer,40000000.0,2014-06-27,88069880.0,5cbf6a4ff1b3f84eb09bdac4
"$3,688,560",Sunshine,40000000.0,2007-07-20,32030610.0,5cbf6a4ff1b3f84eb09bdac5
"$2,816,518",The Hudsucker Proxy,40000000.0,1994-03-11,14938149.0,5cbf6a4ff1b3f84eb09bdac6
"$1,738,477",Billy Lynnâs Long Halftime Walk,40000000.0,2016-11-11,30230402.0,5cbf6a4ff1b3f84eb09bdac7
"$1,641,825",Pirates,40000000.0,1986-07-01,6341825.0,5cbf6a4ff1b3f84eb09bdac8
"$915,840",Delgo,40000000.0,2008-12-12,915840.0,5cbf6a4ff1b3f84eb09bdac9
"$876,671",The Hunting Party,40000000.0,2007-09-07,7729552.0,5cbf6a4ff1b3f84eb09bdaca
"$659,210",Alex Rider: Operation Stormbreaker,40000000.0,2006-10-13,20722450.0,5cbf6a4ff1b3f84eb09bdacb
"$627,047",Red Cliff,40000000.0,2009-11-20,119627047.0,5cbf6a4ff1b3f84eb09bdacc
"$463,730",The Last Shot,40000000.0,2004-09-24,463730.0,5cbf6a4ff1b3f84eb09bdacd
"$79,123",Nomad,40000000.0,2007-03-16,79123.0,5cbf6a4ff1b3f84eb09bdace
$0,Un monstre Ã Paris,40000000.0,2013-04-16,27000381.0,5cbf6a4ff1b3f84eb09bdacf
$0,USS Indianapolis: Men of Courage,40000000.0,2016-11-11,1663785.0,5cbf6a4ff1b3f84eb09bdad0
$0,Dragon Nest Warriors' Dawn,40000000.0,2014-12-31,734423.0,5cbf6a4ff1b3f84eb09bdad1
$0,The Crow,40000000.0,2018-12-31,0.0,5cbf6a4ff1b3f84eb09bdad2
$0,The Goldfinch,40000000.0,2019-09-13,0.0,5cbf6a4ff1b3f84eb09bdad3
$0,Rocketman,40000000.0,2019-05-31,0.0,5cbf6a4ff1b3f84eb09bdad4
"$63,414,846",The Time Traveler's Wife,39000000.0,2009-08-14,102332135.0,5cbf6a4ff1b3f84eb09bdad5
"$59,950,623",Superman III,39000000.0,1983-06-17,59950623.0,5cbf6a4ff1b3f84eb09bdad6
"$42,674,040",Because I Said So,39000000.0,2007-02-02,69538833.0,5cbf6a4ff1b3f84eb09bdad7
"$35,287,788",Frankenweenie,39000000.0,2012-10-05,81150788.0,5cbf6a4ff1b3f84eb09bdad8
"$30,356,589",Sgt. Bilko,39000000.0,1996-03-29,37956589.0,5cbf6a4ff1b3f84eb09bdad9
"$25,514,517",Serenity,39000000.0,2005-09-30,40319440.0,5cbf6a4ff1b3f84eb09bdada
"$12,796,824",Shoot 'Em Up,39000000.0,2007-09-07,26796824.0,5cbf6a4ff1b3f84eb09bdadb
"$5,881,504",Against the Ropes,39000000.0,2004-02-20,6429865.0,5cbf6a4ff1b3f84eb09bdadc
"$6,594,959",Yi dai zong shi,38600000.0,2013-08-23,57987299.0,5cbf6a4ff1b3f84eb09bdadd
"$144,512,310",The Fast and the Furious,38000000.0,2001-06-22,206512310.0,5cbf6a4ff1b3f84eb09bdade
"$127,214,072",Sweet Home Alabama,38000000.0,2002-09-27,182365114.0,5cbf6a4ff1b3f84eb09bdadf
"$88,915,214",The Ugly Truth,38000000.0,2009-07-24,205298907.0,5cbf6a4ff1b3f84eb09bdae0
"$85,846,296",Spy Kids 2: The Island of Lost Dreams,38000000.0,2002-08-07,119721296.0,5cbf6a4ff1b3f84eb09bdae1
"$75,671,262",Star Trek: Generations,38000000.0,1994-11-18,120000000.0,5cbf6a4ff1b3f84eb09bdae2
"$73,921,000",Captain Underpants: The First Epic Movie,38000000.0,2017-06-02,126577874.0,5cbf6a4ff1b3f84eb09bdae3
"$71,091,594",Paul Blart: Mall Cop 2,38000000.0,2015-04-17,107650646.0,5cbf6a4ff1b3f84eb09bdae4
"$61,894,591",Mouse Hunt,38000000.0,1997-12-19,61894591.0,5cbf6a4ff1b3f84eb09bdae5
"$60,323,786",Why Him?,38000000.0,2016-12-23,117425156.0,5cbf6a4ff1b3f84eb09bdae6
"$58,709,717",Water for Elephants,38000000.0,2011-04-22,116809717.0,5cbf6a4ff1b3f84eb09bdae7
"$53,374,681",Life as We Know It,38000000.0,2010-10-08,105887837.0,5cbf6a4ff1b3f84eb09bdae8
"$50,699,241",The Hurricane,38000000.0,1999-12-29,73956241.0,5cbf6a4ff1b3f84eb09bdae9
"$42,025,135",Riddick,38000000.0,2013-09-06,94763758.0,5cbf6a4ff1b3f84eb09bdaea
"$40,334,024",Heartbreakers,38000000.0,2001-03-23,57753825.0,5cbf6a4ff1b3f84eb09bdaeb
"$39,177,215",Enough,38000000.0,2002-05-24,50970660.0,5cbf6a4ff1b3f84eb09bdaec
"$34,912,982",The 5th Wave,38000000.0,2016-01-22,111336398.0,5cbf6a4ff1b3f84eb09bdaed
"$31,811,527",Push,38000000.0,2009-02-06,44411527.0,5cbf6a4ff1b3f84eb09bdaee
"$26,947,624",Rush,38000000.0,2013-09-20,98230839.0,5cbf6a4ff1b3f84eb09bdaef
"$24,044,532",Angel Eyes,38000000.0,2001-05-18,29544532.0,5cbf6a4ff1b3f84eb09bdaf0
"$22,770,864",Joe Somebody,38000000.0,2001-12-21,24515990.0,5cbf6a4ff1b3f84eb09bdaf1
"$18,653,746",The Ninth Gate,38000000.0,2000-03-10,58394308.0,5cbf6a4ff1b3f84eb09bdaf2
"$18,340,051",Only the Brave,38000000.0,2017-10-20,24555177.0,5cbf6a4ff1b3f84eb09bdaf3
"$17,378,193",Extreme Measures,38000000.0,1996-09-27,17378193.0,5cbf6a4ff1b3f84eb09bdaf4
"$16,999,934",The Thing,38000000.0,2011-10-14,27573078.0,5cbf6a4ff1b3f84eb09bdaf5
"$16,991,902",Rock Star,38000000.0,2001-09-07,19317765.0,5cbf6a4ff1b3f84eb09bdaf6
"$10,229,300",White Squall,38000000.0,1996-02-02,10229300.0,5cbf6a4ff1b3f84eb09bdaf7
"$7,873,007",City of Ember,38000000.0,2008-10-10,17831558.0,5cbf6a4ff1b3f84eb09bdaf8
"$6,504,442",Switchback,38000000.0,1997-10-31,6504442.0,5cbf6a4ff1b3f84eb09bdaf9
"$3,143,056",The Sisters Brothers,38000000.0,2018-09-21,11138413.0,5cbf6a4ff1b3f84eb09bdafa
"$623,374",Texas Rangers,38000000.0,2001-11-30,623374.0,5cbf6a4ff1b3f84eb09bdafb
$0,Virgin Territory,38000000.0,2008-08-26,5473041.0,5cbf6a4ff1b3f84eb09bdafc
"$108,152,343",The Upside,37500000.0,2019-01-11,118941382.0,5cbf6a4ff1b3f84eb09bdafd
"$41,152,203",What to Expect When You're Expecting,37500000.0,2012-05-18,88473016.0,5cbf6a4ff1b3f84eb09bdafe
"$16,247,159",The Master,37500000.0,2012-09-14,50647416.0,5cbf6a4ff1b3f84eb09bdaff
"$9,793,406",The Express,37500000.0,2008-10-10,9813309.0,5cbf6a4ff1b3f84eb09bdb00
"$192,769,854",Twilight,37000000.0,2008-11-21,402280159.0,5cbf6a4ff1b3f84eb09bdb01
"$150,394,119",We're the Millers,37000000.0,2013-08-07,267816276.0,5cbf6a4ff1b3f84eb09bdb02
"$109,767,581",Creed,37000000.0,2015-11-25,173567581.0,5cbf6a4ff1b3f84eb09bdb03
"$92,186,262",The Town,37000000.0,2010-09-17,152566881.0,5cbf6a4ff1b3f84eb09bdb04
"$72,286,779",Dolphin Tale,37000000.0,2011-09-23,96068724.0,5cbf6a4ff1b3f84eb09bdb05
"$69,179,066",Game Night,37000000.0,2018-02-23,117378084.0,5cbf6a4ff1b3f84eb09bdb06
"$60,355,347",Burn After Reading,37000000.0,2008-09-12,168167798.0,5cbf6a4ff1b3f84eb09bdb07
"$57,139,723",13 Going On 30,37000000.0,2004-04-23,97658712.0,5cbf6a4ff1b3f84eb09bdb08
"$48,006,762",Nim's Island,37000000.0,2008-04-04,101857425.0,5cbf6a4ff1b3f84eb09bdb09
"$46,843,513",How to be Single,37000000.0,2016-02-12,100003780.0,5cbf6a4ff1b3f84eb09bdb0a
"$44,875,481",Cop Out,37000000.0,2010-02-26,55909910.0,5cbf6a4ff1b3f84eb09bdb0b
"$33,047,633",The Rite,37000000.0,2011-01-28,97143987.0,5cbf6a4ff1b3f84eb09bdb0c
"$30,105,968",Space Chimps,37000000.0,2008-07-18,67029956.0,5cbf6a4ff1b3f84eb09bdb0d
"$22,450,975",Magnolia,37000000.0,1999-12-17,48446802.0,5cbf6a4ff1b3f84eb09bdb0e
"$21,052,030",Aloha,37000000.0,2015-05-29,25387091.0,5cbf6a4ff1b3f84eb09bdb0f
